Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
L0F63_001221	-	JAKSZP010014498.1	+	204244	209275	84.482445	31.969101	46.534279
L0F63_001219	HOM3_1	JAKSZP010014498.1	+	71758	73026	221.830902	83.943298	122.187996
L0F63_001220	-	JAKSZP010014498.1	+	203931	204004	3.378378	1.278416	1.860864
L0F63_001252	CHO1	JAKSZP010014500.1	-	200542	200963	64.559746	24.430132	35.560535
L0F63_001250	BUD6	JAKSZP010014500.1	+	51502	52558	168.659027	63.822464	92.900078
L0F63_001253	SPT16	JAKSZP010014500.1	-	250673	254254	100.032974	37.853596	55.099758
L0F63_001274	ARP1_1	JAKSZP010014501.1	+	104436	105483	276.480743	104.623413	152.289993
L0F63_001275	ARP1_2	JAKSZP010014501.1	+	105695	105949	293.453705	111.046165	161.638977
L0F63_001293	-	JAKSZP010014502.1	+	5743	8426	247.163925	93.529594	136.141830
L0F63_001294	-	JAKSZP010014502.1	-	226754	227835	120.536598	45.612396	66.393478
L0F63_001295	-	JAKSZP010014502.1	-	227927	228965	62.322033	23.583355	34.327969
L0F63_001320	VAS1	JAKSZP010014503.1	+	53049	56077	168.125168	63.620445	92.606026
L0F63_001322	-	JAKSZP010014503.1	+	121007	122407	59.868519	22.654919	32.976536
L0F63_001321	-	JAKSZP010014503.1	-	102398	107193	178.479095	67.538483	98.309128
L0F63_001335	CWC26	JAKSZP010014504.1	-	5979	6545	139.706497	52.866505	76.952568
L0F63_001366	-	JAKSZP010014506.1	+	140357	142491	8.114136	3.070480	4.469395
L0F63_001336	ssh4_1	JAKSZP010014504.1	-	138307	139276	192.726685	72.929932	106.156929
L0F63_001412	DGA1_2	JAKSZP010014509.1	-	121784	122653	229.149551	86.712761	126.219223
L0F63_001424	PTH2_1	JAKSZP010014510.1	+	204931	205630	17.215714	6.514619	9.482690
L0F63_001439	-	JAKSZP010014511.1	+	137376	138029	1554.546997	588.257996	856.269226
L0F63_001513	-	JAKSZP010014515.1	+	93866	94196	4.930513	1.865761	2.715805
L0F63_001470	-	JAKSZP010014513.1	+	127390	130422	113.422729	42.920429	62.475048
L0F63_001533	-	JAKSZP010014516.1	-	145431	146471	0.000000	0.000000	0.000000
L0F63_001549	tit1	JAKSZP010014517.1	+	183748	185928	87.027939	32.932346	47.936375
L0F63_001550	CDC10	JAKSZP010014517.1	-	213723	215656	510.188660	193.061096	281.020050
L0F63_001592	RPL10A	JAKSZP010014520.1	+	171822	172403	1284.326538	486.003540	707.427551
L0F63_001703	uba3	JAKSZP010014526.1	+	71598	73538	387.303345	146.559921	213.332870
L0F63_001755	-	JAKSZP010014529.1	+	1230	3599	140.404648	53.130692	77.337112
L0F63_001652	-	JAKSZP010014523.1	-	15369	17824	3827.608398	1448.409790	2108.307617
L0F63_001803	-	JAKSZP010014532.1	-	126956	130885	1.230894	0.465784	0.677996
L0F63_001789	-	JAKSZP010014531.1	-	719	1722	610.126831	230.878830	336.067596
L0F63_001790	-	JAKSZP010014531.1	+	3429	4692	15.758685	5.963263	8.680135
L0F63_001791	-	JAKSZP010014531.1	-	185974	187339	674.522766	255.246979	371.537872
L0F63_001865	-	JAKSZP010014537.1	+	142115	143234	6.385714	2.416426	3.517353
L0F63_001852	UTR2_2	JAKSZP010014536.1	-	153505	154887	350.063629	132.467987	192.820618
L0F63_001880	-	JAKSZP010014538.1	-	205975	206893	98.696411	37.347828	54.363556
L0F63_001906	NGG1	JAKSZP010014540.1	+	76021	76889	143.940430	54.468674	79.284683
L0F63_001921	GAL1	JAKSZP010014541.1	-	145150	146636	639.076355	241.833633	352.013428
L0F63_001947	-	JAKSZP010014543.1	-	28035	28301	126.146065	47.735085	69.483261
L0F63_001948	-	JAKSZP010014543.1	-	28491	28778	165.159729	62.498291	90.972610
L0F63_001949	-	JAKSZP010014543.1	-	29300	31665	125.920708	47.649807	69.359131
L0F63_001980	SLA1	JAKSZP010014545.1	-	172398	175864	356.420197	134.873398	196.321930
L0F63_001993	-	JAKSZP010014546.1	+	179427	181214	221.954102	83.989914	122.255852
L0F63_002085	-	JAKSZP010014553.1	+	56425	57028	376.903046	142.624329	207.604202
L0F63_002098	MSM1	JAKSZP010014554.1	+	154185	156261	44.993343	17.025986	24.783051
L0F63_002004	-	JAKSZP010014547.1	-	4485	6856	1783.466309	674.883606	982.361694
L0F63_002116	-	JAKSZP010014555.1	-	6164	8089	86.121498	32.589340	47.437092
L0F63_002152	-	JAKSZP010014558.1	-	189649	193030	1.909722	0.722660	1.051905
L0F63_002198	-	JAKSZP010014561.1	+	75379	76308	42.263439	15.992958	23.279377
L0F63_002232	-	JAKSZP010014563.1	+	104658	104730	2.657534	1.005641	1.463812
L0F63_002233	-	JAKSZP010014563.1	-	166974	167046	12.001907	4.541656	6.610842
L0F63_002216	RBG2	JAKSZP010014562.1	+	145890	147567	128.851822	48.758972	70.973640
L0F63_002261	-	JAKSZP010014565.1	-	24578	27562	180.668228	68.366882	99.514938
L0F63_002271	-	JAKSZP010014566.1	+	162235	163513	85.169121	32.228947	46.912510
L0F63_002329	-	JAKSZP010014571.1	+	6321	7301	1038.213501	392.871613	571.864563
L0F63_002341	-	JAKSZP010014572.1	-	139709	143531	86.712761	32.813080	47.762772
L0F63_002342	-	JAKSZP010014572.1	-	143573	144523	82.390831	31.177610	45.382183
L0F63_002368	-	JAKSZP010014574.1	+	10708	11474	325.751099	123.267868	179.428894
L0F63_002414	-	JAKSZP010014578.1	-	34233	38138	0.000000	0.000000	0.000000
L0F63_002430	UBP15	JAKSZP010014579.1	+	75679	79746	488.076294	184.693527	268.840210
L0F63_002462	SEY1_1	JAKSZP010014582.1	+	78332	83195	241.969772	91.564072	133.280807
L0F63_002463	VPS52	JAKSZP010014582.1	+	149389	152245	188.975967	71.510620	104.090973
L0F63_002478	-	JAKSZP010014583.1	+	10033	10826	1056.732544	399.879425	582.065125
L0F63_002512	-	JAKSZP010014586.1	+	29075	31865	290.828156	110.052628	160.192780
L0F63_002513	CDC54	JAKSZP010014586.1	-	37744	40614	227.231262	85.986855	125.162605
L0F63_002547	-	JAKSZP010014589.1	+	23188	24206	43.176987	16.338655	23.782574
L0F63_002568	RSM25	JAKSZP010014591.1	+	157366	157822	272.470428	103.105858	150.081055
L0F63_002615	POP1	JAKSZP010014595.1	+	49797	51839	32.790123	12.408150	18.061321
L0F63_002637	-	JAKSZP010014597.1	+	121426	121502	0.000000	0.000000	0.000000
L0F63_002651	CTA8_2	JAKSZP010014598.1	+	33012	34805	117.750458	44.558090	64.858826
L0F63_002652	cmk1	JAKSZP010014598.1	-	159844	160195	396.943176	150.207733	218.642624
L0F63_002677	-	JAKSZP010014600.1	-	126800	129774	196.806717	74.473869	108.404282
L0F63_002689	DNM1	JAKSZP010014601.1	+	11633	14056	98.918129	37.431728	54.485683
L0F63_002712	-	JAKSZP010014603.1	-	103083	104924	221.227524	83.714966	121.855644
L0F63_002796	-	JAKSZP010014610.1	-	140880	140956	2.461039	0.931285	1.355579
L0F63_002752	-	JAKSZP010014607.1	+	132038	132927	125.697182	47.565220	69.236015
L0F63_002797	-	JAKSZP010014610.1	-	141696	143255	22.388521	8.472067	12.331955
L0F63_002822	-	JAKSZP010014612.1	+	128157	128233	1.493507	0.565160	0.822647
L0F63_002845	-	JAKSZP010014614.1	+	158371	158536	4.804217	1.817969	2.646239
L0F63_002860	-	JAKSZP010014615.1	-	118153	120374	146.193512	55.321262	80.525711
L0F63_002870	-	JAKSZP010014616.1	-	191	1093	130.923874	49.543060	72.114952
L0F63_002899	PRE9	JAKSZP010014618.1	-	121259	122268	194.942902	73.768570	107.377655
L0F63_002981	-	JAKSZP010014627.1	-	147549	147621	0.000000	0.000000	0.000000
L0F63_002945	PKC1_1	JAKSZP010014623.1	-	54946	58282	269.217773	101.875023	148.289429
L0F63_003016	-	JAKSZP010014631.1	+	38501	38577	7.311688	2.766825	4.027394
L0F63_002994	-	JAKSZP010014629.1	-	92235	93034	399.689972	151.247162	220.155609
L0F63_002995	-	JAKSZP010014629.1	-	94044	94471	2.820093	1.067155	1.553352
L0F63_003059	-	JAKSZP010014634.1	-	40078	40153	2.276316	0.861383	1.253831
L0F63_003141	-	JAKSZP010014641.1	+	144609	144685	0.000000	0.000000	0.000000
L0F63_003070	-	JAKSZP010014635.1	+	118222	118539	319.738342	120.992569	176.116974
L0F63_003071	-	JAKSZP010014635.1	+	118550	119629	416.045807	157.436386	229.164658
L0F63_003153	-	JAKSZP010014642.1	-	144380	147295	228.566010	86.491936	125.897804
L0F63_003169	-	JAKSZP010014643.1	-	10870	11201	111.319275	42.124462	61.316429
L0F63_003179	PHO88	JAKSZP010014644.1	+	7018	7562	181.855042	68.815987	100.168655
L0F63_003199	-	JAKSZP010014646.1	-	114603	114676	65.869408	24.925720	36.281921
L0F63_003180	NMD2	JAKSZP010014644.1	+	87441	92036	156.753311	59.317207	86.342224
L0F63_003206	-	JAKSZP010014647.1	+	111628	112788	79.555420	30.104662	43.820393
L0F63_003207	-	JAKSZP010014647.1	+	112913	117038	123.318474	46.665092	67.925781
L0F63_003252	-	JAKSZP010014652.1	+	41584	41660	0.000000	0.000000	0.000000
L0F63_003223	-	JAKSZP010014649.1	-	119530	120898	778.139282	294.456604	428.611511
L0F63_003343	-	JAKSZP010014661.1	+	78282	79123	230.792877	87.334610	127.124397
L0F63_003284	LOS1	JAKSZP010014655.1	-	64393	68167	262.967712	99.509926	144.846802
L0F63_003380	RPL20B	JAKSZP010014664.1	-	88521	88886	1233.080811	466.611572	679.200562
L0F63_003389	-	JAKSZP010014665.1	-	112999	113425	516.724548	195.534363	284.620117
L0F63_003408	-	JAKSZP010014667.1	-	46637	51894	64.509399	24.411079	35.532806
L0F63_003424	-	JAKSZP010014670.1	+	16568	17682	7.503358	2.839355	4.132969
L0F63_003467	-	JAKSZP010014674.1	-	71609	71681	0.000000	0.000000	0.000000
L0F63_003415	-	JAKSZP010014668.1	+	103700	104651	1347.994507	510.096222	742.496826
L0F63_003522	-	JAKSZP010014678.1	-	90007	90079	0.000000	0.000000	0.000000
L0F63_003532	-	JAKSZP010014679.1	-	82359	82431	1.753425	0.663516	0.965814
L0F63_003548	-	JAKSZP010014681.1	+	106470	107713	463.286621	175.312851	255.185654
L0F63_003559	-	JAKSZP010014682.1	+	98552	99843	215.543655	81.564133	118.724876
L0F63_003564	-	JAKSZP010014683.1	-	22214	25797	233.383759	88.315025	128.551498
L0F63_003572	FAA2_2	JAKSZP010014684.1	+	101966	104283	889.873535	336.738129	490.156525
L0F63_003593	-	JAKSZP010014687.1	+	80479	82356	205.177200	77.641350	113.014870
L0F63_003617	MET13	JAKSZP010014690.1	+	20677	22613	228.072983	86.305367	125.626228
L0F63_003658	-	JAKSZP010014694.1	-	54491	57476	341.968567	129.404724	188.361740
L0F63_003665	GEA2	JAKSZP010014695.1	-	75897	81180	363.005707	137.365417	199.949326
L0F63_003677	-	JAKSZP010014696.1	+	95975	96459	6278.355957	2375.800293	3458.218506
L0F63_003720	-	JAKSZP010014701.1	+	44620	47247	159.458572	60.340908	87.832329
L0F63_003749	CRC1_1	JAKSZP010014704.1	+	1276	1534	316.056488	119.599319	174.088943
L0F63_003786	-	JAKSZP010014708.1	-	37571	39394	508.174072	192.298752	279.910370
L0F63_003821	-	JAKSZP010014712.1	+	85289	85861	1160.045044	438.974030	638.971313
L0F63_003851	-	JAKSZP010014715.1	-	68078	68150	15.547945	5.883516	8.564056
L0F63_003843	-	JAKSZP010014714.1	-	44234	45759	2947.339111	1115.306030	1623.441284
L0F63_003925	-	JAKSZP010014724.1	-	96334	98145	35.307899	13.360905	19.448154
L0F63_004060	-	JAKSZP010014742.1	+	102693	104384	1.315261	0.497710	0.724467
L0F63_004053	-	JAKSZP010014741.1	+	49399	50091	240.513000	91.012817	132.478394
L0F63_004104	DEG1_1	JAKSZP010014748.1	+	83622	84756	21.873747	8.277270	12.048408
L0F63_004122	-	JAKSZP010014750.1	-	73118	74542	7.503827	2.839532	4.133227
L0F63_004165	-	JAKSZP010014755.1	+	61130	61202	2.013699	0.762006	1.109177
L0F63_004116	DEF1	JAKSZP010014749.1	-	105873	108743	345.937775	130.906723	190.548035
L0F63_004225	RCBTB1	JAKSZP010014762.1	+	97281	99883	348.536285	131.890030	191.979340
L0F63_004241	-	JAKSZP010014764.1	-	12488	14416	69.704369	26.376913	38.394276
L0F63_004242	-	JAKSZP010014764.1	-	103498	104697	89.003967	33.680096	49.024803
L0F63_004250	ENTPD6	JAKSZP010014766.1	-	158	1033	234.591125	88.771912	129.216522
L0F63_004262	MDN1	JAKSZP010014768.1	-	6285	21986	60.758751	22.991791	33.466888
L0F63_004267	ECM31	JAKSZP010014769.1	-	103300	104248	204.130539	77.245277	112.438354
L0F63_004285	-	JAKSZP010014772.1	+	52277	52868	3.567568	1.350008	1.965073
L0F63_004292	-	JAKSZP010014773.1	-	76564	77522	5.217544	1.974377	2.873906
L0F63_004276	GRS1	JAKSZP010014771.1	+	7696	10030	595.605591	225.383820	328.069031
L0F63_004307	-	JAKSZP010014775.1	-	61575	62741	32.598011	12.335453	17.955505
L0F63_004293	-	JAKSZP010014773.1	-	99427	102760	173.704239	65.731628	95.679062
L0F63_004328	-	JAKSZP010014778.1	+	3550	7386	113.598808	42.987061	62.572033
L0F63_004363	GNA1	JAKSZP010014782.1	+	12987	13285	374.297668	141.638428	206.169113
L0F63_004339	-	JAKSZP010014779.1	+	69159	73546	395.449219	149.642410	217.819733
L0F63_004379	-	JAKSZP010014784.1	-	84351	87302	24.267447	9.183073	13.366896
L0F63_004406	-	JAKSZP010014787.1	-	72926	73210	0.000000	0.000000	0.000000
L0F63_004418	-	JAKSZP010014788.1	-	58425	59535	10.420996	3.943422	5.740051
L0F63_004458	-	JAKSZP010014792.1	+	25625	26410	257.937134	97.606300	142.075882
L0F63_004472	-	JAKSZP010014794.1	+	4009	4437	2079.011719	786.721313	1145.152832
L0F63_004537	-	JAKSZP010014804.1	-	49753	50069	117.689514	44.535030	64.825256
L0F63_004538	CDK11B	JAKSZP010014804.1	-	50238	51166	120.435883	45.574287	66.338005
L0F63_004558	-	JAKSZP010014806.1	-	12405	12477	0.000000	0.000000	0.000000
L0F63_004549	MAM33_2	JAKSZP010014805.1	-	93587	94094	83.736153	31.686697	46.123207
L0F63_004577	-	JAKSZP010014809.1	-	34611	35127	5309.682617	2009.243408	2924.657959
L0F63_004595	VPS11	JAKSZP010014812.1	+	6210	9773	287.772614	108.896378	158.509735
L0F63_004634	-	JAKSZP010014817.1	+	54447	55433	165.646240	62.682392	91.240593
L0F63_004757	-	JAKSZP010014833.1	-	71464	72044	0.000000	0.000000	0.000000
L0F63_004758	RPAP1	JAKSZP010014833.1	-	72074	74863	20.445171	7.736682	11.261527
L0F63_004763	-	JAKSZP010014834.1	-	50822	50895	0.000000	0.000000	0.000000
L0F63_004792	ETR1_2	JAKSZP010014837.1	-	23475	25821	1.181456	0.447076	0.650765
L0F63_004834	-	JAKSZP010014843.1	+	44364	44437	2.581081	0.976710	1.421701
L0F63_004712	CBF1	JAKSZP010014826.1	-	16861	17462	3500.876953	1324.771118	1928.338867
L0F63_004866	-	JAKSZP010014848.1	-	79478	79819	105.615387	39.966045	58.174637
L0F63_004983	SEC13	JAKSZP010014865.1	+	29723	30917	431.566559	163.309616	237.713745
L0F63_005014	-	JAKSZP010014870.1	-	27629	30006	175.833328	66.537300	96.851799
L0F63_004993	-	JAKSZP010014867.1	+	15697	19828	866.656799	327.952637	477.368347
L0F63_005034	-	JAKSZP010014875.1	+	11228	13084	409.958649	155.132935	225.811768
L0F63_005044	-	JAKSZP010014877.1	-	29909	31731	0.000000	0.000000	0.000000
L0F63_005037	RPO31	JAKSZP010014876.1	+	65459	70073	256.111359	96.915405	141.070221
L0F63_005075	SKN7_3	JAKSZP010014882.1	+	26751	28659	319.133728	120.763771	175.783951
L0F63_005102	MYBL1	JAKSZP010014886.1	-	33332	35779	70.377571	26.631660	38.765087
L0F63_005119	-	JAKSZP010014890.1	-	15320	19474	161.034027	60.937080	88.700111
L0F63_005120	LSM3	JAKSZP010014890.1	+	20973	21681	201.875000	76.391762	111.195969
L0F63_005147	-	JAKSZP010014894.1	-	2674	3979	1.766265	0.668374	0.972887
L0F63_005173	-	JAKSZP010014898.1	-	19446	21057	247.226761	93.553375	136.176437
L0F63_005174	DES1_2	JAKSZP010014898.1	+	72681	73769	393.027191	148.725891	216.485641
L0F63_005204	-	JAKSZP010014903.1	-	17654	18882	65.403336	24.749353	36.025200
L0F63_005220	-	JAKSZP010014906.1	-	17967	18311	799.631897	302.589661	440.449982
L0F63_005239	SWC4	JAKSZP010014908.1	-	33632	35994	131.707703	49.839668	72.546700
L0F63_005380	-	JAKSZP010014933.1	+	59791	61658	121.893333	46.125801	67.140793
L0F63_005393	-	JAKSZP010014937.1	+	4325	5702	72.493408	27.432318	39.930523
L0F63_005419	PMC1_1	JAKSZP010014941.1	-	26995	30737	836.914917	316.697968	460.986084
L0F63_005436	IPL1_2	JAKSZP010014943.1	-	31001	32601	879.248962	332.717651	484.304352
L0F63_005442	-	JAKSZP010014944.1	+	52748	53701	291.663300	110.368660	160.652786
L0F63_005458	ALG5	JAKSZP010014947.1	+	45867	46212	154.696533	58.538898	85.209312
L0F63_005464	RPL24	JAKSZP010014948.1	+	46685	46981	825.306824	312.305359	454.592163
L0F63_005482	-	JAKSZP010014950.1	+	53776	55809	203.954330	77.178596	112.341301
L0F63_005491	-	JAKSZP010014951.1	-	41414	44730	110.331886	41.750820	60.772564
L0F63_005513	-	JAKSZP010014954.1	-	22285	22823	23.628942	8.941457	13.015198
L0F63_005497	-	JAKSZP010014952.1	+	63169	64408	232.180649	87.859756	127.888809
L0F63_005537	TIM44	JAKSZP010014959.1	+	60441	62047	249.741241	94.504883	137.561462
L0F63_005620	-	JAKSZP010014975.1	+	38346	38910	1.966372	0.744097	1.083109
L0F63_005555	-	JAKSZP010014963.1	+	43236	43625	192.907791	72.998466	106.256683
L0F63_005556	-	JAKSZP010014963.1	+	43642	45619	234.390869	88.696129	129.106216
L0F63_005640	CYP4V2	JAKSZP010014980.1	+	3748	5153	781.823486	295.850769	430.640839
L0F63_005649	TUB1_2	JAKSZP010014982.1	-	4422	5756	203.167786	76.880966	111.908058
L0F63_005660	RAD18	JAKSZP010014985.1	-	34744	36587	206.820465	78.263176	113.920006
L0F63_005675	SSB1	JAKSZP010014988.1	-	31938	33791	400.221130	151.448166	220.448166
L0F63_005735	-	JAKSZP010015001.1	-	9986	10059	1.518017	0.574435	0.836148
L0F63_005681	LSC1	JAKSZP010014989.1	-	49025	50539	355.427185	134.497635	195.774963
L0F63_005771	-	JAKSZP010015008.1	+	31334	33604	107.815498	40.798592	59.386494
L0F63_005847	TOM20_1	JAKSZP010015022.1	-	29593	30923	145.559891	55.081493	80.176704
L0F63_005848	TOM20_2	JAKSZP010015022.1	-	31089	31324	166.651749	63.062889	91.794434
L0F63_005858	-	JAKSZP010015024.1	-	47287	47360	3.903147	1.476995	2.149916
L0F63_005857	-	JAKSZP010015024.1	+	4746	8774	97.623909	36.941978	53.772808
L0F63_005870	HDA1_2	JAKSZP010015027.1	+	25164	25481	121.306007	45.903549	66.817284
L0F63_005871	HDA1_3	JAKSZP010015027.1	+	25744	26675	156.737518	59.311234	86.333527
L0F63_005908	-	JAKSZP010015035.1	+	16097	17679	302.762177	114.568596	166.766235
L0F63_005938	-	JAKSZP010015042.1	+	41187	41363	214.615814	81.213028	118.213806
L0F63_005939	-	JAKSZP010015042.1	+	41518	42067	239.252548	90.535843	131.784119
L0F63_005952	-	JAKSZP010015045.1	-	18709	18790	0.000000	0.000000	0.000000
L0F63_005953	-	JAKSZP010015045.1	-	19328	20506	390.527496	147.779968	215.108765
L0F63_006032	-	JAKSZP010015066.1	+	25315	25388	1.180180	0.446593	0.650062
L0F63_006061	-	JAKSZP010015077.1	+	28286	28358	8.520721	3.224336	4.693349
L0F63_006042	UTP18	JAKSZP010015070.1	-	33871	35793	185.388184	70.152969	102.114761
L0F63_006079	-	JAKSZP010015080.1	+	4228	5212	78.514717	29.710848	43.247158
L0F63_006084	-	JAKSZP010015081.1	+	30925	31317	808.305298	305.871765	445.227448
L0F63_006087	-	JAKSZP010015082.1	+	39848	43023	47.401577	17.937288	26.109543
L0F63_006123	ACE2	JAKSZP010015093.1	-	15466	16496	5.476382	2.072324	3.016479
L0F63_006149	-	JAKSZP010015097.1	+	43173	43246	2.324324	0.879550	1.280275
L0F63_006171	INT6	JAKSZP010015101.1	+	592	2022	196.319962	74.289673	108.136169
L0F63_006182	ERF2	JAKSZP010015103.1	+	10298	11924	334.503571	126.579895	184.249908
L0F63_006194	-	JAKSZP010015106.1	+	37303	37601	0.000000	0.000000	0.000000
L0F63_006195	-	JAKSZP010015106.1	-	37668	39992	404.371948	153.018875	222.734512
L0F63_006214	AYR1	JAKSZP010015111.1	+	16691	17670	190.015564	71.904022	104.663605
L0F63_006223	SET2	JAKSZP010015113.1	-	39642	40320	160.352936	60.679344	88.324951
L0F63_006224	-	JAKSZP010015113.1	-	40403	42619	130.988556	49.567535	72.150581
L0F63_006231	-	JAKSZP010015114.1	+	35953	38009	619.441284	234.403519	341.198120
L0F63_006286	RPS3_2	JAKSZP010015129.1	+	34553	35334	731.009399	276.622131	402.651642
L0F63_006315	-	JAKSZP010015134.1	+	18705	21325	32.088131	12.142509	17.674654
L0F63_006402	-	JAKSZP010015153.1	-	14443	14515	0.000000	0.000000	0.000000
L0F63_006359	KTI12	JAKSZP010015144.1	+	555	899	45.014492	17.033987	24.794701
L0F63_006429	-	JAKSZP010015162.1	+	15739	16153	0.000000	0.000000	0.000000
L0F63_006417	-	JAKSZP010015158.1	+	6278	9286	566.425842	214.341873	311.996399
L0F63_006440	-	JAKSZP010015167.1	+	15801	17640	211.331024	79.970024	116.404495
L0F63_006459	-	JAKSZP010015171.1	+	30974	32677	160.570419	60.761646	88.444748
L0F63_006485	-	JAKSZP010015179.1	+	33933	34006	1.202703	0.455116	0.662468
L0F63_006489	-	JAKSZP010015180.1	+	21874	21946	0.000000	0.000000	0.000000
L0F63_006496	-	JAKSZP010015183.1	-	3371	3754	20.327587	7.692187	11.196759
L0F63_006475	-	JAKSZP010015176.1	+	20803	24918	141.557953	53.567116	77.972374
L0F63_006505	-	JAKSZP010015185.1	+	13732	15096	239.149689	90.496925	131.727463
L0F63_006576	-	JAKSZP010015208.1	+	247	3072	567.898254	214.899063	312.807404
L0F63_006577	-	JAKSZP010015208.1	-	3088	3364	69.134148	26.161135	38.080189
L0F63_006622	-	JAKSZP010015223.1	+	2463	3142	23.802940	9.007298	13.111039
L0F63_006677	-	JAKSZP010015242.1	+	24019	27032	73.804573	27.928476	40.652737
L0F63_006699	-	JAKSZP010015248.1	-	20573	21095	1171.751343	443.403809	645.419312
L0F63_006750	RAP1A	JAKSZP010015263.1	-	11242	11716	1029.930054	389.737061	567.301880
L0F63_006758	-	JAKSZP010015266.1	+	5328	8197	356.842865	135.033340	196.554749
L0F63_006808	QCR6	JAKSZP010015282.1	+	4540	4894	484.389404	183.298370	266.809418
L0F63_006780	-	JAKSZP010015273.1	-	25403	26279	1687.670410	638.633362	929.595764
L0F63_006812	RPF1	JAKSZP010015283.1	-	16027	18474	202.658783	76.688347	111.627686
L0F63_006823	TSR1	JAKSZP010015287.1	-	18072	20971	223.162582	84.447220	122.921501
L0F63_006845	TOP2_41	JAKSZP010015294.1	+	3965	5201	48.177845	18.231035	26.537125
L0F63_006834	ARF1	JAKSZP010015290.1	+	3465	4094	1436.009155	543.401917	790.976746
L0F63_006872	vps16_3	JAKSZP010015306.1	-	15607	18882	43.965416	16.637005	24.216852
L0F63_006926	-	JAKSZP010015327.1	-	20696	21647	39.953011	15.118667	22.006756
L0F63_006968	NOP1	JAKSZP010015347.1	-	20015	21227	24.948599	9.440829	13.742085
L0F63_006934	HEM1	JAKSZP010015330.1	+	9013	10673	462.272522	174.929108	254.627075
L0F63_006990	NDE1_1	JAKSZP010015361.1	-	6261	7653	5.667060	2.144479	3.121507
L0F63_006975	-	JAKSZP010015353.1	+	1777	5422	235.096649	88.963203	129.494980
L0F63_007004	NOT4	JAKSZP010015366.1	-	7268	10466	261.122162	98.811546	143.830246
L0F63_007050	CPP1	JAKSZP010015385.1	+	2846	3834	598.673096	226.544586	329.758667
L0F63_007074	-	JAKSZP010015397.1	+	10802	14895	19.211206	7.269736	10.581839
L0F63_007096	NOG1	JAKSZP010015408.1	-	8524	10604	218.990570	82.868484	120.623497
L0F63_007105	-	JAKSZP010015412.1	-	9768	9836	0.000000	0.000000	0.000000
L0F63_007235	-	JAKSZP010015488.1	-	7021	8041	5.226776	1.977871	2.878992
L0F63_007098	ACC1	JAKSZP010015409.1	-	6074	12862	370.501587	140.201950	204.078186
L0F63_007236	TOP2_47	JAKSZP010015488.1	+	9938	10685	13.829896	5.233387	7.617727
L0F63_007237	TOP2_48	JAKSZP010015488.1	+	11013	11639	27.258373	10.314874	15.014347
L0F63_007245	RPC40	JAKSZP010015491.1	-	10675	11893	148.398315	56.155582	81.740158
L0F63_007240	SMC2	JAKSZP010015489.1	-	1815	6006	290.687744	109.999496	160.115448
L0F63_007274	-	JAKSZP010015506.1	+	7971	11982	0.000000	0.000000	0.000000
L0F63_007291	-	JAKSZP010015517.1	-	1439	2146	4.168079	1.577248	2.295844
L0F63_007269	-	JAKSZP010015504.1	-	8546	10742	376.314941	142.401794	207.280273
L0F63_007270	-	JAKSZP010015504.1	-	11113	11565	313.570770	118.658684	172.719788
L0F63_007300	-	JAKSZP010015525.1	+	1965	2860	19.208042	7.268538	10.580095
L0F63_007309	UTP4	JAKSZP010015532.1	-	4456	7111	87.203987	32.998966	48.033344
L0F63_007318	-	JAKSZP010015540.1	-	5953	7017	108.929222	41.220036	59.999954
L0F63_007319	-	JAKSZP010015540.1	+	7893	9121	33.810665	12.794334	18.623453
L0F63_007336	-	JAKSZP010015547.1	+	6339	6758	10.709877	4.052737	5.899171
L0F63_007337	-	JAKSZP010015547.1	+	8296	8646	0.000000	0.000000	0.000000
L0F63_007339	-	JAKSZP010015550.1	+	4	76	0.000000	0.000000	0.000000
L0F63_007335	QCR2	JAKSZP010015547.1	-	2627	3874	414.388306	156.809174	228.251694
L0F63_007345	-	JAKSZP010015554.1	+	3052	4123	6.211309	2.350429	3.421288
L0F63_007440	MEF2C	JAKSZP010015636.1	+	4499	4757	111.930878	42.355896	61.653313
L0F63_007450	-	JAKSZP010015643.1	-	2831	4217	196.497482	74.356850	108.233948
L0F63_007498	-	JAKSZP010015704.1	+	669	1253	0.000000	0.000000	0.000000
L0F63_007499	-	JAKSZP010015704.1	+	1334	1498	2.145455	0.811864	1.181751
L0F63_007508	-	JAKSZP010015715.1	+	3959	4297	0.000000	0.000000	0.000000
L0F63_007472	-	JAKSZP010015672.1	+	424	1957	2489.661621	942.115784	1371.345337
L0F63_007521	FPR2	JAKSZP010015735.1	+	402	808	1127.275879	426.573792	620.921509
L0F63_000038	-	JAKSZP010015757.1	-	119368	119441	1.993243	0.754265	1.097910
L0F63_000073	TIF1	JAKSZP010015758.1	-	419330	420682	350.730621	132.720398	193.188019
L0F63_000139	-	JAKSZP010015760.1	-	357711	358916	198.132645	74.975609	109.134613
L0F63_000140	-	JAKSZP010015760.1	+	359005	359614	0.000000	0.000000	0.000000
L0F63_000141	-	JAKSZP010015760.1	-	359688	361318	181.406738	68.646339	99.921722
L0F63_000344	-	JAKSZP010015767.1	-	76777	76857	0.000000	0.000000	0.000000
L0F63_000345	PCF11	JAKSZP010015767.1	+	268692	271039	249.476624	94.404747	137.415695
L0F63_000346	-	JAKSZP010015767.1	+	388952	392584	170.263092	64.429459	93.783623
